string,lexicality,ope,Lpe,spe,letter_length,in_lexicon,ope_norm,Lpe_norm,spe_norm,oLpe_norm_sum,ospe_norm_sum,Lspe_norm_sum,oLspe_norm_sum,ope_norm_dec_LCM_0.04,ape_norm_dec_LCM_0.96,spe_norm_dec_LCM_0.99,oaspe_norm_sum_dec_LCM_1.99,ope_norm_entro,ape_norm_entro,spe_norm_entro,oaspe_norm_sum_entro,ope_norm_dec_p50,ape_norm_dec_p50,spe_norm_dec_p50,aspe_norm_dec_p50,ospe_norm_dec_p50,oape_norm_dec_p50,oaspe_norm_dec_p50
Bücke,word,314.11161,4.509488581537472,3.92537793502734,5,True,0.03926395125,0.9018977163074944,0.981344483756835,0.9411616675574944,1.020608435006835,1.8832422000643294,1.9225061513143293,0,1,1,1,0.9019072664151863,0.7273320423950331,0.6752380792099069,0.7063235777781696,1,1,0,1,1,1,1
Buden,word,304.15085,4.484078481826954,3.9237697008684465,5,True,0.03801885625,0.8968156963653907,0.9809424252171116,0.9348345526153907,1.0189612814671116,1.8777581215825023,1.9157769778325022,1,1,1,1,0.8541221314228913,0.6205311538683513,0.6752380792099069,0.565125761044145,1,1,0,1,1,1,1
Bühne,word,307.71438,4.475715664200708,3.9260212286908973,5,True,0.0384642975,0.8951431328401416,0.9815053071727243,0.9336074303401416,1.0199696046727242,1.876648440012866,1.9151127375128658,0,1,1,1,0.8541221314228913,0.5816605376392926,0.8057798838009468,0.5440421919198484,1,1,0,1,1,1,1
Bulle,word,335.64169,4.41299453200386,3.9237697008684465,5,True,0.04195521125,0.882598906400772,0.9809424252171116,0.924554117650772,1.0228976364671116,1.8635413316178835,1.9054965428678836,0,1,1,1,1.0,0.4152322748866395,0.6752380792099069,0.3573619295761804,1,1,0,1,1,1,1
Bürde,word,316.25957,4.467031199742683,3.9253779350273397,5,True,0.03953244625,0.8934062399485366,0.9813444837568349,0.9329386861985366,1.020876930006835,1.8747507237053715,1.9142831699553717,0,1,1,1,0.9476027918035057,0.5445240279503144,0.6752380792099069,0.523163201969133,1,1,0,1,1,1,1
Büros,word,294.9257,4.631714377613381,3.9253779350273397,5,True,0.0368657125,0.9263428755226762,0.9813444837568349,0.9632085880226763,1.0182101962568348,1.9076873592795112,1.9445530717795112,1,1,1,1,0.8117980807463648,0.99165253980062,0.6752380792099069,0.9921834537518279,1,0,0,0,1,1,1
Busch,word,296.04117,4.760051463493085,3.9228047603731104,5,True,0.03700514625,0.9520102926986169,0.9807011900932776,0.9890154389486169,1.0177063363432777,1.9327114827918945,1.9697166290418946,1,1,1,1,0.8117980807463648,0.8167542197258549,0.6752380792099069,0.8848409142369152,1,0,0,0,1,1,1
Büste,word,296.50595,4.467352846574461,3.9260212286908973,5,True,0.037063243749999995,0.8934705693148922,0.9815053071727243,0.9305338130648922,1.0185685509227242,1.8749758764876165,1.9120391202376164,1,1,1,1,0.8117980807463648,0.5445240279503144,0.8057798838009468,0.48559179665119134,1,1,0,1,1,1,1
Cache,word,300.73432,4.434544869733033,3.982309424252171,5,True,0.03759179,0.8869089739466066,0.9955773560630428,0.9245007639466066,1.0331691460630428,1.8824863300096495,1.9200781200096495,1,1,0,1,0.8541221314228913,0.45783437527141135,0.9474231315577882,0.6467555242672931,1,1,0,1,1,1,1
Cäsar,word,318.86041,4.78353168221293,3.984239305242843,5,True,0.03985755125,0.956706336442586,0.9960598263107108,0.996563887692586,1.0359173775607107,1.9527661627532966,1.9926237140032965,0,0,0,0,0.9476027918035057,0.7800805828125476,0.9474231315577882,0.6795161835960482,1,0,0,0,1,1,1
Cents,word,302.53683,4.525570923126407,3.983596011579286,5,True,0.037817103750000004,0.9051141846252815,0.9958990028948215,0.9429312883752815,1.0337161066448215,1.9010131875201028,1.938830291270103,1,1,0,1,0.8541221314228913,0.7930123749028525,0.9474231315577882,0.9537683516055758,1,1,0,0,1,1,1
Chaot,word,331.82535,4.7365712447732395,3.978771309102605,5,True,0.04147816875,0.9473142489546479,0.9946928272756512,0.9887924177046479,1.0361709960256513,1.9420070762302992,1.983485244980299,0,1,0,1,0.9820629691813157,0.8504464499168854,0.933201546876506,0.7659138586816431,1,0,0,0,1,1,1
Check,word,353.04181,4.868446445802508,3.9797362495979414,5,True,0.04413022625,0.9736892891605017,0.9949340623994853,1.0178195154105016,1.0390642886494854,1.968623351559987,2.012753577809987,0,0,0,0,0.9805796778352424,0.6577004995679868,0.933201546876506,0.5250738744888829,1,0,0,0,1,1,1
Chefs,word,341.87327,4.741717594081698,3.9797362495979414,5,True,0.04273415875,0.9483435188163396,0.9949340623994853,0.9910776775663396,1.0376682211494854,1.943277581215825,1.986011739965825,0,1,0,1,0.99949535091748,0.8441474033044316,0.933201546876506,0.7397233160791338,1,0,0,0,1,1,1
Chile,word,363.54583,4.528465744612416,3.9794146027661625,5,True,0.04544322875,0.9056931489224832,0.9948536506915406,0.9511363776724832,1.0402968794415406,1.9005467996140237,1.9459900283640237,0,1,0,1,0.9431561117449961,0.8147667777190467,0.933201546876506,0.995268733613508,1,1,0,0,1,1,1
Chlor,word,359.33516,4.800257317465423,3.9800578964297197,5,True,0.044916895,0.9600514634930846,0.9950144741074299,1.0049683584930846,1.03993136910743,1.9550659376005144,1.9999828326005145,0,0,0,0,0.9431561117449961,0.7565024012281012,0.933201546876506,0.622000826442099,1,0,0,0,1,1,1
Choke,word,341.74686,4.593116757799935,3.9797362495979414,5,True,0.042718357500000005,0.918623351559987,0.9949340623994853,0.961341709059987,1.0376524198994854,1.9135574139594724,1.9562757714594725,0,1,0,1,0.99949535091748,0.9928215827417932,0.933201546876506,0.9853338122210273,1,1,0,0,1,1,1
Chöre,word,340.06594,4.61691862335156,3.9800578964297197,5,True,0.0425082425,0.9233837246703119,0.9950144741074299,0.9658919671703119,1.03752271660743,1.9183981987777419,1.960906441277742,0,1,0,1,0.99949535091748,0.9996868785260186,0.933201546876506,0.9573063867700918,1,0,0,0,1,1,1
Chrom,word,363.20875,4.825667417175941,3.9800578964297197,5,True,0.04540109375,0.9651334834351882,0.9950144741074299,1.0105345771851881,1.0404155678574298,1.9601479575426182,2.005549051292618,0,0,0,0,0.9431561117449961,0.71685302286381,0.933201546876506,0.5743440870352682,1,0,0,0,1,1,1
Clips,word,376.35317,4.69893856545513,3.983274364747507,5,True,0.047044146249999995,0.9397877130910259,0.9958185911868768,0.9868318593410259,1.0428627374368769,1.9356063042779028,1.9826504505279028,0,1,0,1,0.8032143393135899,0.8972859250168339,0.9474231315577882,0.7659138586816431,1,0,0,0,1,1,1
Codex,word,331.71566,4.629462849790929,3.9816661305886134,5,True,0.0414644575,0.9258925699581859,0.9954165326471534,0.967357027458186,1.0368809901471534,1.9213091026053393,1.9627735601053393,0,1,0,1,0.9820629691813157,0.99165253980062,0.933201546876506,0.9426401197436469,1,0,0,0,1,1,1
Comic,word,347.38212,4.788999678353168,3.982309424252171,5,True,0.043422764999999995,0.9577999356706336,0.9955773560630428,1.0012227006706336,1.0390001210630428,1.9533772917336765,1.9968000567336763,0,0,0,0,0.99949535091748,0.7726962788977914,0.9474231315577882,0.6458651451912074,1,0,0,0,1,1,1
Cover,word,317.68639,4.594724991958829,3.982309424252171,5,True,0.039710798750000005,0.9189449983917658,0.9955773560630428,0.9586557971417659,1.0352881548130428,1.9145223544548085,1.9542331532048087,0,1,0,1,0.9476027918035057,0.9928215827417932,0.9474231315577882,0.992518237572782,1,1,0,0,1,1,1
Crash,word,330.82953,4.77356063042779,3.983274364747507,5,True,0.04135369125,0.954712126085558,0.9958185911868768,0.996065817335558,1.0371722824368768,1.9505307172724349,1.9918844085224348,0,1,0,0,0.9820629691813157,0.7950526900468634,0.9474231315577882,0.6875171848759345,1,0,0,0,1,1,1
Creme,word,333.13831,4.505950466387906,3.9829527179157287,5,True,0.04164228875,0.9011900932775813,0.9957381794789322,0.9428323820275812,1.0373804682289323,1.8969282727565133,1.9385705615065136,0,1,0,1,1.0,0.7063633399624013,0.9474231315577882,0.9537683516055758,1,1,0,0,1,1,1
Crêpe,word,348.98681,4.5821807655194595,3.983274364747507,5,True,0.04362335125,0.9164361531038919,0.9958185911868768,0.960059504353892,1.0394419424368768,1.9122547442907687,1.9558780955407689,0,1,0,1,0.9805796778352424,0.9727916111773359,0.9474231315577882,0.9853338122210273,1,1,0,0,1,1,1
Curry,word,359.16758,4.759086522997748,3.9835960115792854,5,True,0.0448959475,0.9518173045995496,0.9958990028948214,0.9967132520995496,1.0407949503948213,1.947716307494371,1.9926122549943708,0,1,0,0,0.9431561117449961,0.8167542197258549,0.9474231315577882,0.6795161835960482,1,0,0,0,1,1,1
Dachs,word,287.87391,4.565455130266967,3.945963332261177,5,True,0.03598423875,0.9130910260533934,0.9864908330652943,0.9490752648033934,1.0224750718152942,1.8995818591186877,1.9355660978686875,1,1,1,1,0.7786879824526677,0.9375201683724327,0.9387687566415613,0.9221425527813306,1,1,0,0,1,1,1
Dämon,word,334.02316,4.7327114827918955,3.953039562560309,5,True,0.041752895000000005,0.9465422965583791,0.9882598906400772,0.9882951915583791,1.0300127856400771,1.9348021871984562,1.9765550821984563,0,1,1,1,1.0,0.8504464499168854,0.6659956855726696,0.8211186218197022,1,0,0,0,1,1,1
Dampf,word,366.37343,4.714377613380508,3.944998391765841,5,True,0.04579667875,0.9428755226761016,0.9862495979414603,0.9886722014261017,1.0320462766914602,1.929125120617562,1.9749217993675618,0,1,1,1,0.8854882494567283,0.8771398364776446,0.9387687566415613,0.8401972352677562,1,0,0,0,1,1,1
Dänen,word,300.65552,4.498552589256995,3.953039562560309,5,True,0.03758194,0.8997105178513991,0.9882598906400772,0.9372924578513991,1.0258418306400772,1.8879704084914763,1.9255523484914763,1,1,1,1,0.8541221314228913,0.6839450915303034,0.6659956855726696,0.7667402802445012,1,1,0,1,1,1,1
Dänin,word,326.93792,4.6564811836603415,3.953039562560309,5,True,0.04086724,0.9312962367320683,0.9882598906400772,0.9721634767320683,1.0291271306400773,1.9195561273721455,1.9604233673721456,0,1,1,1,0.9820629691813157,0.9627577453938376,0.6659956855726696,0.9635027354361418,1,0,0,0,1,1,1
Därme,word,323.36861,4.487938243808299,3.9533612093920873,5,True,0.04042107625,0.8975876487616598,0.9883403023480218,0.9380087250116598,1.0287613785980219,1.8859279511096816,1.9263490273596817,0,1,1,1,0.9476027918035057,0.6401645916269484,0.6659956855726696,0.7667402802445012,1,1,0,1,1,1,1
Daten,word,289.46221,4.373753618526857,3.944998391765841,5,True,0.03618277625000001,0.8747507237053714,0.9862495979414603,0.9109334999553714,1.0224323741914603,1.8610003216468316,1.8971830978968316,1,1,1,1,0.7786879824526677,0.35144690356187325,0.9387687566415613,0.24070584973404918,1,1,0,1,1,1,1
Datum,word,334.18334,4.655516243165005,3.94532003859762,5,True,0.0417729175,0.931103248633001,0.986330009649405,0.972876166133001,1.0281029271494049,1.917433258282406,1.959206175782406,0,1,1,1,1.0,0.9627577453938376,0.9387687566415613,0.9693116374268398,1,0,0,0,1,1,1
Deals,word,307.52493,4.534577034416211,3.9456416854293987,5,True,0.03844061625,0.9069154068832421,0.9864104213573497,0.9453560231332421,1.0248510376073496,1.8933258282405918,1.9317664444905918,0,1,1,1,0.8541221314228913,0.8344306854714569,0.9387687566415613,0.8685717473284057,1,1,0,1,1,1,1
Debüt,word,326.13831,4.617883563846896,3.946284979092956,5,True,0.04076728875,0.9235767127693792,0.986571244773239,0.9643440015193793,1.027338533523239,1.9101479575426183,1.9509152462926183,0,1,1,1,0.9820629691813157,0.9981334975144488,0.8189135016045901,0.9991900353840901,1,0,0,0,1,1,1
Degen,word,310.17819,4.418462528144097,3.946284979092956,5,True,0.038772273749999996,0.8836925056288194,0.986571244773239,0.9224647793788194,1.025343518523239,1.8702637504020583,1.9090360241520583,0,1,1,1,0.9019072664151863,0.42506041771229575,0.8189135016045901,0.4267116811748575,1,1,0,1,1,1,1
Dekan,word,314.02509,4.614988742360888,3.945963332261177,5,True,0.039253136249999994,0.9229977484721775,0.9864908330652943,0.9622508847221776,1.0257439693152943,1.9094885815374718,1.9487417177874717,0,1,1,1,0.9019072664151863,0.9996868785260186,0.9387687566415613,1.0,1,1,0,0,1,1,1
Dekor,word,311.7295,4.685429398520425,3.945963332261177,5,True,0.0389661875,0.937085879704085,0.9864908330652943,0.976052067204085,1.0254570205652942,1.9235767127693792,1.962542900269379,0,1,1,1,0.9019072664151863,0.9189830400827811,0.9387687566415613,0.9426401197436469,1,0,0,0,1,1,1
Delle,word,332.37697,4.357027983274365,3.9456416854293983,5,True,0.04154712125,0.8714055966548729,0.9864104213573496,0.912952717904873,1.0279575426073495,1.8578160180122225,1.8993631392622223,0,1,1,1,1.0,0.3195532536003267,0.9387687566415613,0.26597262045854825,1,1,0,1,1,1,1
Depot,word,312.57703,4.600836281762625,3.945963332261177,5,True,0.03907212875,0.9201672563525249,0.9864908330652943,0.9592393851025249,1.0255629618152944,1.9066580894178191,1.9457302181678193,0,1,1,1,0.9019072664151863,0.9967261251487576,0.9387687566415613,0.995268733613508,1,1,0,0,1,1,1
Devon,word,303.44194,4.6391122547442905,3.946284979092956,5,True,0.037930242499999996,0.9278224509488581,0.986571244773239,0.9657526934488581,1.024501487273239,1.914393695722097,1.9523239382220972,1,1,1,1,0.8541221314228913,0.9823423658203857,0.8189135016045901,0.997760624226874,1,0,0,0,1,1,1
Diebe,word,311.66903,4.467031199742682,3.947571566420071,5,True,0.03895862875,0.8934062399485365,0.9868928916050177,0.9323648686985365,1.0258515203550176,1.8802991315535542,1.919257760303554,0,1,1,1,0.9019072664151863,0.5445240279503144,0.8189135016045901,0.6254529392100442,1,1,0,1,1,1,1
Diele,word,327.62753,4.4255387584432295,3.9478932132518496,5,True,0.04095344125,0.8851077516886459,0.9869733033129624,0.9260611929386459,1.0279267445629623,1.8720810550016083,1.9130344962516082,0,1,1,1,0.9820629691813157,0.4355358735080589,0.8189135016045901,0.5042460090596831,1,1,0,1,1,1,1
Dildo,word,361.01512,4.727565133483435,3.949501447410743,5,True,0.04512689,0.945513026696687,0.9873753618526857,0.990639916696687,1.0325022518526856,1.9328883885493728,1.9780152785493725,0,1,1,1,0.9431561117449961,0.8567228487248699,0.8189135016045901,0.811580431225796,1,0,0,0,1,1,1
Dinar,word,315.2229,4.657446124155677,3.9488581537471856,5,True,0.0394028625,0.9314892248311354,0.9872145384367964,0.9708920873311354,1.0266174009367963,1.9187037632679318,1.9581066257679316,0,1,1,1,0.9019072664151863,0.9627577453938376,0.8189135016045901,0.9751898773617076,1,0,0,0,1,1,1
Dirne,word,306.03538,4.392730781601801,3.949179800578964,5,True,0.038254422499999996,0.8785461563203603,0.987294950144741,0.9168005788203603,1.025549372644741,1.8658411064651013,1.9040955289651014,0,1,1,1,0.8541221314228913,0.3817850990859919,0.8189135016045901,0.3404711146714843,1,1,0,1,1,1,1
Diwan,word,345.43326,4.682856223866194,3.949501447410743,5,True,0.0431791575,0.9365712447732388,0.9873753618526857,0.9797504022732388,1.0305545193526857,1.9239466066259245,1.9671257641259245,0,1,1,1,0.99949535091748,0.9189830400827811,0.8189135016045901,0.9110208264302488,1,0,0,0,1,1,1
Docht,word,304.74944,4.6272113219684785,3.949179800578964,5,True,0.03809368,0.9254422643936957,0.987294950144741,0.9635359443936957,1.025388630144741,1.9127372145384367,1.9508308945384367,1,1,1,1,0.8541221314228913,0.9954142208319572,0.8189135016045901,0.9991900353840901,1,0,0,0,1,1,1
Dogma,word,349.01962,4.743004181408813,3.949179800578964,5,True,0.0436274525,0.9486008362817626,0.987294950144741,0.9922282887817626,1.030922402644741,1.9358957864265036,1.9795232389265036,0,1,1,1,0.9805796778352424,0.8373124965392565,0.8189135016045901,0.7941484496257667,1,0,0,0,1,1,1
Dohle,word,320.66613,4.431006754583468,3.949501447410743,5,True,0.04008326625,0.8862013509166935,0.9873753618526857,0.9262846171666935,1.0274586281026856,1.8735767127693792,1.9136599790193791,0,1,1,1,0.9476027918035057,0.4467357043350252,0.8189135016045901,0.523163201969133,1,1,0,1,1,1,1
Döner,word,303.73786,4.571566420070762,3.9543261498874234,5,True,0.0379672325,0.9143132840141523,0.9885815374718558,0.9522805165141524,1.0265487699718558,1.9028948214860082,1.9408620539860082,1,1,1,1,0.8541221314228913,0.9508534699007117,0.5224151937060661,0.9700611107370675,1,1,0,0,1,1,1
Dosis,word,294.36636,4.602122869089739,3.949179800578964,5,True,0.036795795,0.9204245738179478,0.987294950144741,0.9572203688179478,1.024090745144741,1.907719523962689,1.9445153189626887,1,1,1,1,0.8117980807463648,0.9967261251487576,0.8189135016045901,0.9921834537518279,1,1,0,0,1,1,1
Draht,word,321.42232,4.63686072692184,3.948214860083628,5,True,0.040177790000000005,0.927372145384368,0.987053715020907,0.967549935384368,1.027231505020907,1.914425860405275,1.954603650405275,0,1,1,1,0.9476027918035057,0.9873475548890545,0.8189135016045901,0.9892030330062217,1,0,0,0,1,1,1
Drang,word,343.96398,4.734641363782567,3.948214860083628,5,True,0.0429954975,0.9469282727565134,0.987053715020907,0.9899237702565133,1.030049212520907,1.9339819877774205,1.9769774852774205,0,1,1,1,0.99949535091748,0.8504464499168854,0.8189135016045901,0.8211186218197022,1,0,0,0,1,1,1
Dreck,word,326.29881,4.773238983596011,3.948536506915407,5,True,0.04078735125,0.9546477967192022,0.9871341267288517,0.9954351479692022,1.0279214779788517,1.9417819234480538,1.9825692746980539,0,1,1,1,0.9820629691813157,0.7950526900468634,0.8189135016045901,0.7659138586816431,1,0,0,0,1,1,1
Drink,word,352.89739,4.715985847539401,3.9488581537471856,5,True,0.04411217375,0.9431971695078802,0.9872145384367964,0.9873093432578802,1.0313267121867964,1.9304117079446765,1.9745238816946766,0,1,1,1,0.9805796778352424,0.8771398364776446,0.8189135016045901,0.8401972352677562,1,0,0,0,1,1,1
Droge,word,320.07044,4.506593760051463,3.9488581537471856,5,True,0.040008805,0.9013187520102927,0.9872145384367964,0.9413275570102927,1.0272233434367963,1.888533290447089,1.928542095447089,0,1,1,1,0.9476027918035057,0.7063633399624013,0.8189135016045901,0.8196908996204787,1,1,0,1,1,1,1
Duell,word,362.54776,4.708266323576713,3.949501447410743,5,True,0.04531847,0.9416532647153426,0.9873753618526857,0.9869717347153426,1.0326938318526857,1.9290286265680283,1.9743470965680283,0,1,1,1,0.9431561117449961,0.8835851372682371,0.8189135016045901,0.8489172030204534,1,0,0,0,1,1,1
Duett,word,308.07559,4.592795110968157,3.949501447410743,5,True,0.038509448749999994,0.9185590221936314,0.9873753618526857,0.9570684709436313,1.0258848106026857,1.9059343840463172,1.944443832796317,0,1,1,1,0.9019072664151863,0.9928215827417932,0.8189135016045901,0.9879332320854358,1,1,0,0,1,1,1
Dürre,word,308.89064,4.479897073013831,3.9520746220649725,5,True,0.03861133,0.8959794146027662,0.9880186555162431,0.9345907446027661,1.026629985516243,1.8839980701190093,1.9226094001190093,0,1,1,1,0.9019072664151863,0.6014761065373274,0.6659956855726696,0.7063235777781696,1,1,0,1,1,1,1
Ebene,word,295.29527,4.529109038275973,3.965583788999678,5,True,0.03691190875,0.9058218076551945,0.9913959472499195,0.9427337164051945,1.0283078559999195,1.897217754905114,1.934129663655114,1,1,0,1,0.8117980807463648,0.8147667777190467,0.46503146328098066,0.8969728083508806,1,1,0,0,1,1,1
Ecken,word,305.78932,4.610485686715986,3.9662270826632358,5,True,0.038223665,0.9220971373431972,0.9915567706658089,0.9603208023431972,1.029780435665809,1.9136539080090063,1.951877573009006,0,1,0,1,0.8541221314228913,1.0,0.5876207746596352,0.997760624226874,1,1,0,0,1,1,1
Eiche,word,302.89193,4.489868124798971,3.9610807333547764,5,True,0.03786149125,0.8979736249597942,0.9902701833386941,0.9358351162097942,1.0281316745886941,1.8882438082984883,1.9261052995484884,1,1,1,1,0.8541221314228913,0.6401645916269484,0.4414919852107155,0.7667402802445012,1,1,0,1,1,1,1
Eifer,word,321.56417,4.568028304921197,3.9610807333547764,5,True,0.04019552125,0.9136056609842393,0.9902701833386941,0.9538011822342394,1.030465704588694,1.9038758443229336,1.9440713655729334,0,1,1,1,0.9476027918035057,0.9508534699007117,0.4414919852107155,0.9879332320854358,1,1,0,0,1,1,1
